GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Minute,Margin of Error
0100000US,,United States,310M100US27140,27140,"United States - In metropolitan or micropolitan statistical area - Jackson, MS Metro Area","Jackson, MS Metro Area",23.2,0.3
0100000US,,United States,310M100US27180,27180,"United States - In metropolitan or micropolitan statistical area - Jackson, TN Metro Area","Jackson, TN Metro Area",20.6,0.7
0100000US,,United States,310M100US27220,27220,"United States - In metropolitan or micropolitan statistical area - Jackson, WY-ID Micro Area","Jackson, WY-ID Micro Area",18.9,1.8
0100000US,,United States,310M100US27260,27260,"United States - In metropolitan or micropolitan statistical area - Jacksonville, FL Metro Area","Jacksonville, FL Metro Area",25.2,0.2
0100000US,,United States,310M100US27300,27300,"United States - In metropolitan or micropolitan statistical area - Jacksonville, IL Micro Area","Jacksonville, IL Micro Area",19.9,0.8
0100000US,,United States,310M100US27340,27340,"United States - In metropolitan or micropolitan statistical area - Jacksonville, NC Metro Area","Jacksonville, NC Metro Area",23.2,0.7
0100000US,,United States,310M100US27380,27380,"United States - In metropolitan or micropolitan statistical area - Jacksonville, TX Micro Area","Jacksonville, TX Micro Area",21.7,1.5
0100000US,,United States,310M100US27420,27420,"United States - In metropolitan or micropolitan statistical area - Jamestown, ND Micro Area","Jamestown, ND Micro Area",13.3,0.7
0100000US,,United States,310M100US27460,27460,"United States - In metropolitan or micropolitan statistical area - Jamestown-Dunkirk-Fredonia, NY Micro Area","Jamestown-Dunkirk-Fredonia, NY Micro Area",17.5,0.5
0100000US,,United States,310M100US27500,27500,"United States - In metropolitan or micropolitan statistical area - Janesville, WI Metro Area","Janesville, WI Metro Area",22.3,0.5
0100000US,,United States,310M100US27540,27540,"United States - In metropolitan or micropolitan statistical area - Jasper, IN Micro Area","Jasper, IN Micro Area",20.2,0.8
0100000US,,United States,310M100US27620,27620,"United States - In metropolitan or micropolitan statistical area - Jefferson City, MO Metro Area","Jefferson City, MO Metro Area",19.7,0.4
0100000US,,United States,310M100US27660,27660,"United States - In metropolitan or micropolitan statistical area - Jennings, LA Micro Area","Jennings, LA Micro Area",34.1,3.0
0100000US,,United States,310M100US27700,27700,"United States - In metropolitan or micropolitan statistical area - Jesup, GA Micro Area","Jesup, GA Micro Area",25.0,2.0
0100000US,,United States,310M100US27740,27740,"United States - In metropolitan or micropolitan statistical area - Johnson City, TN Metro Area","Johnson City, TN Metro Area",20.9,0.5
0100000US,,United States,310M100US27780,27780,"United States - In metropolitan or micropolitan statistical area - Johnstown, PA Metro Area","Johnstown, PA Metro Area",22.4,0.5
0100000US,,United States,310M100US27860,27860,"United States - In metropolitan or micropolitan statistical area - Jonesboro, AR Metro Area","Jonesboro, AR Metro Area",18.1,0.5
0100000US,,United States,310M100US27900,27900,"United States - In metropolitan or micropolitan statistical area - Joplin, MO Metro Area","Joplin, MO Metro Area",18.7,0.4
0100000US,,United States,310M100US27940,27940,"United States - In metropolitan or micropolitan statistical area - Juneau, AK Micro Area","Juneau, AK Micro Area",15.2,0.9
0100000US,,United States,310M100US27980,27980,"United States - In metropolitan or micropolitan statistical area - Kahului-Wailuku, HI Micro Area","Kahului-Wailuku, HI Micro Area",21.0,0.6
0100000US,,United States,310M100US28020,28020,"United States - In metropolitan or micropolitan statistical area - Kalamazoo-Portage, MI Metro Area","Kalamazoo-Portage, MI Metro Area",20.7,0.3
0100000US,,United States,310M100US28060,28060,"United States - In metropolitan or micropolitan statistical area - Kalispell, MT Micro Area","Kalispell, MT Micro Area",18.6,0.7
0100000US,,United States,310M100US28100,28100,"United States - In metropolitan or micropolitan statistical area - Kankakee-Bradley, IL Metro Area","Kankakee-Bradley, IL Metro Area",23.4,0.7
0100000US,,United States,310M100US28140,28140,"United States - In metropolitan or micropolitan statistical area - Kansas City, MO-KS Metro Area","Kansas City, MO-KS Metro Area",22.8,0.2
0100000US,,United States,310M100US28180,28180,"United States - In metropolitan or micropolitan statistical area - Kapaa, HI Micro Area","Kapaa, HI Micro Area",20.0,0.6
0100000US,,United States,310M100US28260,28260,"United States - In metropolitan or micropolitan statistical area - Kearney, NE Micro Area","Kearney, NE Micro Area",15.3,0.6
0100000US,,United States,310M100US28300,28300,"United States - In metropolitan or micropolitan statistical area - Keene, NH Micro Area","Keene, NH Micro Area",21.1,0.7
0100000US,,United States,310M100US28340,28340,"United States - In metropolitan or micropolitan statistical area - Kendallville, IN Micro Area","Kendallville, IN Micro Area",23.3,1.3
0100000US,,United States,310M100US28380,28380,"United States - In metropolitan or micropolitan statistical area - Kennett, MO Micro Area","Kennett, MO Micro Area",21.3,1.0
0100000US,,United States,310M100US28420,28420,"United States - In metropolitan or micropolitan statistical area - Kennewick-Pasco-Richland, WA Metro Area","Kennewick-Pasco-Richland, WA Metro Area",21.4,0.4
0100000US,,United States,310M100US28500,28500,"United States - In metropolitan or micropolitan statistical area - Kerrville, TX Micro Area","Kerrville, TX Micro Area",19.4,1.1
0100000US,,United States,310M100US28540,28540,"United States - In metropolitan or micropolitan statistical area - Ketchikan, AK Micro Area","Ketchikan, AK Micro Area",13.3,0.9
0100000US,,United States,310M100US28580,28580,"United States - In metropolitan or micropolitan statistical area - Key West, FL Micro Area","Key West, FL Micro Area",18.3,0.8
0100000US,,United States,310M100US28620,28620,"United States - In metropolitan or micropolitan statistical area - Kill Devil Hills, NC Micro Area","Kill Devil Hills, NC Micro Area",19.5,1.4
0100000US,,United States,310M100US28660,28660,"United States - In metropolitan or micropolitan statistical area - Killeen-Temple-Fort Hood, TX Metro Area","Killeen-Temple-Fort Hood, TX Metro Area",19.3,0.4
0100000US,,United States,310M100US28700,28700,"United States - In metropolitan or micropolitan statistical area - Kingsport-Bristol-Bristol, TN-VA Metro Area","Kingsport-Bristol-Bristol, TN-VA Metro Area",22.2,0.4
0100000US,,United States,310M100US28740,28740,"United States - In metropolitan or micropolitan statistical area - Kingston, NY Metro Area","Kingston, NY Metro Area",27.0,0.6
0100000US,,United States,310M100US28780,28780,"United States - In metropolitan or micropolitan statistical area - Kingsville, TX Micro Area","Kingsville, TX Micro Area",18.3,1.5
0100000US,,United States,310M100US28820,28820,"United States - In metropolitan or micropolitan statistical area - Kinston, NC Micro Area","Kinston, NC Micro Area",22.8,0.9
0100000US,,United States,310M100US28860,28860,"United States - In metropolitan or micropolitan statistical area - Kirksville, MO Micro Area","Kirksville, MO Micro Area",15.9,0.8
0100000US,,United States,310M100US28900,28900,"United States - In metropolitan or micropolitan statistical area - Klamath Falls, OR Micro Area","Klamath Falls, OR Micro Area",17.6,0.8
0100000US,,United States,310M100US28940,28940,"United States - In metropolitan or micropolitan statistical area - Knoxville, TN Metro Area","Knoxville, TN Metro Area",22.0,0.3
0100000US,,United States,310M100US28980,28980,"United States - In metropolitan or micropolitan statistical area - Kodiak, AK Micro Area","Kodiak, AK Micro Area",10.4,0.9
0100000US,,United States,310M100US29020,29020,"United States - In metropolitan or micropolitan statistical area - Kokomo, IN Metro Area","Kokomo, IN Metro Area",20.8,0.7
0100000US,,United States,310M100US29060,29060,"United States - In metropolitan or micropolitan statistical area - Laconia, NH Micro Area","Laconia, NH Micro Area",24.7,0.8
0100000US,,United States,310M100US29100,29100,"United States - In metropolitan or micropolitan statistical area - La Crosse, WI-MN Metro Area","La Crosse, WI-MN Metro Area",18.7,0.4
0100000US,,United States,310M100US29140,29140,"United States - In metropolitan or micropolitan statistical area - Lafayette, IN Metro Area","Lafayette, IN Metro Area",18.6,0.4
0100000US,,United States,310M100US29180,29180,"United States - In metropolitan or micropolitan statistical area - Lafayette, LA Metro Area","Lafayette, LA Metro Area",23.0,0.5
0100000US,,United States,310M100US29220,29220,"United States - In metropolitan or micropolitan statistical area - La Follette, TN Micro Area","La Follette, TN Micro Area",27.0,1.1
0100000US,,United States,310M100US29260,29260,"United States - In metropolitan or micropolitan statistical area - La Grande, OR Micro Area","La Grande, OR Micro Area",16.3,1.1
0100000US,,United States,310M100US29300,29300,"United States - In metropolitan or micropolitan statistical area - LaGrange, GA Micro Area","LaGrange, GA Micro Area",20.2,0.7
0100000US,,United States,310M100US29340,29340,"United States - In metropolitan or micropolitan statistical area - Lake Charles, LA Metro Area","Lake Charles, LA Metro Area",20.6,0.5
0100000US,,United States,310M100US29380,29380,"United States - In metropolitan or micropolitan statistical area - Lake City, FL Micro Area","Lake City, FL Micro Area",21.8,1.2
0100000US,,United States,310M100US29420,29420,"United States - In metropolitan or micropolitan statistical area - Lake Havasu City-Kingman, AZ Metro Area","Lake Havasu City-Kingman, AZ Metro Area",19.5,0.7
0100000US,,United States,310M100US29460,29460,"United States - In metropolitan or micropolitan statistical area - Lakeland-Winter Haven, FL Metro Area","Lakeland-Winter Haven, FL Metro Area",25.8,0.3
0100000US,,United States,310M100US29500,29500,"United States - In metropolitan or micropolitan statistical area - Lamesa, TX Micro Area","Lamesa, TX Micro Area",12.6,1.7
0100000US,,United States,310M100US29540,29540,"United States - In metropolitan or micropolitan statistical area - Lancaster, PA Metro Area","Lancaster, PA Metro Area",22.1,0.3
0100000US,,United States,310M100US29580,29580,"United States - In metropolitan or micropolitan statistical area - Lancaster, SC Micro Area","Lancaster, SC Micro Area",27.4,0.9
0100000US,,United States,310M100US29620,29620,"United States - In metropolitan or micropolitan statistical area - Lansing-East Lansing, MI Metro Area","Lansing-East Lansing, MI Metro Area",21.1,0.3
0100000US,,United States,310M100US29660,29660,"United States - In metropolitan or micropolitan statistical area - Laramie, WY Micro Area","Laramie, WY Micro Area",12.9,0.7
0100000US,,United States,310M100US29700,29700,"United States - In metropolitan or micropolitan statistical area - Laredo, TX Metro Area","Laredo, TX Metro Area",21.5,0.5
0100000US,,United States,310M100US29740,29740,"United States - In metropolitan or micropolitan statistical area - Las Cruces, NM Metro Area","Las Cruces, NM Metro Area",19.3,0.4
0100000US,,United States,310M100US29780,29780,"United States - In metropolitan or micropolitan statistical area - Las Vegas, NM Micro Area","Las Vegas, NM Micro Area",21.5,1.9
0100000US,,United States,310M100US29820,29820,"United States - In metropolitan or micropolitan statistical area - Las Vegas-Paradise, NV Metro Area","Las Vegas-Paradise, NV Metro Area",24.2,0.2
0100000US,,United States,310M100US29860,29860,"United States - In metropolitan or micropolitan statistical area - Laurel, MS Micro Area","Laurel, MS Micro Area",23.3,1.1
0100000US,,United States,310M100US29900,29900,"United States - In metropolitan or micropolitan statistical area - Laurinburg, NC Micro Area","Laurinburg, NC Micro Area",20.0,1.1
0100000US,,United States,310M100US29940,29940,"United States - In metropolitan or micropolitan statistical area - Lawrence, KS Metro Area","Lawrence, KS Metro Area",19.8,0.5
0100000US,,United States,310M100US29980,29980,"United States - In metropolitan or micropolitan statistical area - Lawrenceburg, TN Micro Area","Lawrenceburg, TN Micro Area",25.6,1.4
0100000US,,United States,310M100US30020,30020,"United States - In metropolitan or micropolitan statistical area - Lawton, OK Metro Area","Lawton, OK Metro Area",16.5,0.4
0100000US,,United States,310M100US30060,30060,"United States - In metropolitan or micropolitan statistical area - Lebanon, MO Micro Area","Lebanon, MO Micro Area",21.1,1.3
0100000US,,United States,310M100US30100,30100,"United States - In metropolitan or micropolitan statistical area - Lebanon, NH-VT Micro Area","Lebanon, NH-VT Micro Area",23.1,0.5
0100000US,,United States,310M100US30140,30140,"United States - In metropolitan or micropolitan statistical area - Lebanon, PA Metro Area","Lebanon, PA Metro Area",22.6,0.5
0100000US,,United States,310M100US30220,30220,"United States - In metropolitan or micropolitan statistical area - Levelland, TX Micro Area","Levelland, TX Micro Area",20.2,1.3
